-0.4588,1.1220,500.0119,358.6756,73.9327,0.1982
-0.4585,1.1218,500.0099,358.7004,74.1477,0.1740
-0.4587,1.1216,500.0095,358.7638,74.1527,0.0765
-0.4585,1.1213,500.0085,358.7516,74.2214,0.1219
-0.4584,1.1212,500.0078,358.7428,74.2751,0.1731
-0.4584,1.1211,500.0070,358.7260,74.3105,0.1846
-0.4584,1.1212,500.0064,358.6947,74.3644,0.2055
-0.4581,1.1212,500.0055,358.6775,74.4416,0.2457
-0.4578,1.1211,500.0046,358.6655,74.5679,0.3758
-0.4577,1.1211,500.0039,358.6633,74.6586,0.4290
-0.4578,1.1209,500.0032,358.6811,74.7187,0.4476
-0.4579,1.1207,500.0024,358.7120,74.7879,0.4426
-0.4580,1.1204,500.0016,358.7865,74.7918,0.4088
-0.4580,1.1202,500.0009,358.8032,74.8219,0.4579
-0.4577,1.1200,500.0000,358.7790,74.8928,0.5299
-0.4575,1.1199,499.9993,358.7799,74.9436,0.5398
-0.4575,1.1197,499.9988,358.7756,75.0490,0.4264
-0.4573,1.1195,499.9981,358.8020,75.1740,0.3427
-0.4573,1.1194,499.9972,358.8557,75.3325,0.2907
-0.4570,1.1195,499.9962,358.8940,75.4355,0.2863
-0.4570,1.1194,499.9953,358.8902,75.4608,0.3047
-0.4568,1.1193,499.9945,358.8678,75.4841,0.3943
-0.4562,1.1191,499.9912,358.8219,75.7724,0.4920
-0.4559,1.1190,499.9895,358.8426,76.0250,0.4055
-0.4563,1.1189,499.9883,358.9494,76.1831,0.3761
-0.4559,1.1187,499.9875,358.9239,76.1625,0.4320
-0.4557,1.1187,499.9867,358.9027,76.2131,0.4955
-0.4556,1.1187,499.9859,358.8595,76.2455,0.5500
-0.4556,1.1188,499.9854,358.8574,76.3076,0.5616
-0.4556,1.1185,499.9850,358.8640,76.3829,0.5600
-0.4555,1.1184,499.9843,358.9083,76.5022,0.5097
-0.4555,1.1184,499.9836,358.9096,76.5562,0.4802
-0.4553,1.1184,499.9827,358.9181,76.6160,0.4641
-0.4554,1.1183,499.9816,358.9114,76.7184,0.5037
-0.4551,1.1173,499.9781,358.9859,77.0669,0.4926
-0.4549,1.1170,499.9763,359.0258,77.2683,0.5545
-0.4549,1.1165,499.9745,359.0824,77.4173,0.5637
-0.4551,1.1162,499.9738,359.0839,77.5068,0.5628
-0.4551,1.1160,499.9728,359.0946,77.5931,0.6011
-0.4549,1.1160,499.9719,359.1169,77.6750,0.6544
-0.4549,1.1159,499.9712,359.1169,77.7149,0.6733
-0.4548,1.1158,499.9703,359.1422,77.7597,0.6957
-0.4547,1.1158,499.9694,359.1284,77.8195,0.6930
-0.4549,1.1158,499.9684,359.0922,77.9113,0.6891
-0.4549,1.1157,499.9674,359.0993,77.9981,0.7051
-0.4549,1.1155,499.9665,359.1182,78.1340,0.7280
-0.4549,1.1154,499.9655,359.1631,78.2372,0.6935
-0.4550,1.1153,499.9646,359.2012,78.3410,0.6656
-0.4550,1.1152,499.9637,359.2253,78.3973,0.6786
-0.4549,1.1151,499.9630,359.2351,78.4426,0.7116
-0.4548,1.1151,499.9591,359.1741,78.7795,0.8477
-0.4549,1.1147,499.9572,359.2621,78.9553,0.7901
-0.4550,1.1147,499.9555,359.2547,79.0350,0.8809
-0.4548,1.1150,499.9545,359.1598,79.1125,0.9522
-0.4547,1.1150,499.9535,359.1507,79.2008,0.9805
-0.4550,1.1147,499.9529,359.1565,79.2829,0.9708
-0.4550,1.1146,499.9522,359.1953,79.3359,0.9379
-0.4552,1.1146,499.9516,359.2263,79.4079,0.9379
-0.4553,1.1146,499.9506,359.2439,79.4957,0.9716
